Date,VTI,EFA,VWO,SPY,IJH,IWM,EWU,VGK,EWJ,AXJL,GXC
14/04/2015,108.85,66.33,43.77,209.49,152.72,125.67,18.79,56.08,12.935,70.59,96.23
15/04/2015,109.4,66.63,44.03,210.43,153.45,126.55,18.94,56.37,13,70.3301,96.44
16/04/2015,109.35,66.81,44.43,210.37,153.01,126.48,19.03,56.45,13.03,71.578,97.77
17/04/2015,108.08,65.97,43.52,207.95,151.22,124.43,18.84,55.64,12.925,69.801,94.54
18/04/2015,,,,,,,,,,,
19/04/2015,,,,,,,,,,,
20/04/2015,108.96,66.04,43.38,209.85,152.49,125.65,18.88,55.75,12.97,70.49,94.82
21/04/2015,108.93,66.63,43.72,209.6,152.52,125.52,18.97,56.2,13.17,71.35,96.78
22/04/2015,109.39,66.76,44.23,210.63,152.98,125.71,19.04,56.19,13.27,71.35,98.66
23/04/2015,109.73,67.01,44.45,211.16,153.71,126.28,19.17,56.5,13.26,71.8,98.05
24/04/2015,109.85,67.4,44.67,211.6499,153.07,125.86,19.31,56.72,13.31,72.63,98.4
25/04/2015,,,,,,,,,,,
26/04/2015,,,,,,,,,,,
27/04/2015,109.28,67.73,44.86,210.77,151.83,124.47,19.39,57.21,13.28,73,99.77
28/04/2015,109.57,67.81,44.97,211.44,152.42,125.16,19.48,57.13,13.32,72.69,99.67
29/04/2015,109.09,67.22,44.49,210.57,151.54,123.8,19.42,56.66,13.2,72.07,98.34
30/04/2015,107.91,66.51,43.9,208.46,149.82,121.18,19.21,56.52,12.86,70.82,97.25
01/05/2015,108.9,67.25,44.16,210.72,150.96,121.97,19.22,56.97,13.02,71.488,98.05
02/05/2015,,,,,,,,,,,
03/05/2015,,,,,,,,,,,
04/05/2015,109.28,67.18,44.38,211.32,151.53,122.41,19.27,56.97,13.08,72.1,99.01
05/05/2015,107.98,66.18,43.92,208.9,149.72,120.85,18.96,56.04,12.83,70.853,95.73
06/05/2015,107.68,66.35,43.34,208.04,149.73,121.27,19.03,56.42,12.82,70.38,93.62
07/05/2015,108.09,66.13,43.28,208.87,150.23,121.73,18.98,56.21,12.84,69.994,93.29
08/05/2015,109.45,67.66,43.94,211.62,151.61,122.64,19.65,57.56,13.14,70.75,95.64
09/05/2015,,,,,,,,,,,
10/05/2015,,,,,,,,,,,
11/05/2015,108.99,67.07,43.52,210.605,151.51,122.71,19.765,57.34,12.93,69.94,95.2
12/05/2015,108.67,67.03,43.4,209.98,151.16,122.49,19.61,57.13,12.925,69.63,94.79
13/05/2015,108.73,67.53,43.51,210.02,151.45,122.485,19.71,57.53,13.01,70.0238,94.22
14/05/2015,109.81,68.34,43.92,212.21,152.99,123.79,19.9,58.49,13.075,70.659,95.43
15/05/2015,109.94,68.42,44.37,212.44,152.91,123.65,19.84,58.42,13.14,71.18,96.75
16/05/2015,,,,,,,,,,,
17/05/2015,,,,,,,,,,,
18/05/2015,110.35,68.19,43.94,213.1,154.12,125.05,19.73,58.07,13.25,70.39,95.77
19/05/2015,110.3,67.93,44.04,213.03,153.93,124.88,19.58,57.87,13.26,70.399,96.87
20/05/2015,110.23,68.06,43.98,212.88,153.94,125.11,19.7,58.07,13.26,70.172,96.34
21/05/2015,110.51,68.42,43.85,213.5,154.11,124.97,19.9,58.4,13.305,70.172,96.11
22/05/2015,110.3,67.98,43.96,212.99,153.97,124.43,19.7,57.8,13.28,70.56,98.72
23/05/2015,,,,,,,,,,,
24/05/2015,,,,,,,,,,,
25/05/2015,,,,,,,,,,,
26/05/2015,109.15,66.76,43.31,210.7,152.27,123.24,19.36,56.58,13.11,70.44,99.06
27/05/2015,110.15,67.41,43.42,212.7,153.64,124.75,19.51,57.34,13.2,69.82,99.04
28/05/2015,110.05,67.29,42.81,212.46,153.32,124.64,19.49,57.3,13.17,69.079,95.82
29/05/2015,109.31,66.64,42.34,211.14,152.315,123.89,19.33,56.68,13.05,68.63,94.53
30/05/2015,,,,,,,,,,,
31/05/2015,,,,,,,,,,,
01/06/2015,109.58,66.46,42.31,211.57,152.57,124.28,19.13,56.33,13.11,68.51,95.96
02/06/2015,109.5,66.77,42.46,211.36,152.7,124.52,19.21,56.83,13.08,68.6182,95.95
03/06/2015,109.88,67.14,42.25,211.92,153.49,125.76,19.22,57.28,13.13,68.84,96.46
04/06/2015,109,66.42,41.63,210.1292,152.14,124.5,19.03,56.57,13.04,67.581,95.68
05/06/2015,108.91,65.63,41.43,209.77,152.56,125.4,18.86,55.79,12.96,67.2568,95.26
06/06/2015,,,,,,,,,,,
07/06/2015,,,,,,,,,,,
08/06/2015,108.24,65.54,41.41,208.48,151.59,124.82,18.83,55.76,12.89,67.517,95.14
09/06/2015,108.15,65.18,41.11,208.45,151.26,124.44,18.73,55.55,12.76,67.053,93.57
10/06/2015,109.47,66.55,41.71,210.95,152.92,125.99,19.2,56.92,12.97,67.56,93.34
11/06/2015,109.78,66.73,41.54,211.63,153.8,126.31,19.24,57.03,13.03,67.62,94.01
12/06/2015,109.06,66.2,41.55,210.01,153.13,125.93,19.13,56.45,12.96,67.62,94.72
13/06/2015,,,,,,,,,,,
14/06/2015,,,,,,,,,,,
15/06/2015,108.56,65.8,41.13,209.11,152.23,125.53,19.02,55.86,13,66.82,92.37
16/06/2015,109.16,65.78,41.22,210.25,153.27,126.42,19.03,55.9,12.94,67.18,91.58
17/06/2015,109.34,65.63,41.48,210.59,153.14,126.23,19.15,55.84,12.83,67.2094,92.01
18/06/2015,110.42,66.22,41.85,212.78,154.44,127.92,19.34,56.54,12.84,67.511,92.47
19/06/2015,109.94,66.06,41.47,210.81,153.94,127.86,19.24,56.29,12.85,67.386,91.01
20/06/2015,,,,,,,,,,,
21/06/2015,,,,,,,,,,,
22/06/2015,110.61,67.31,42.01,211.89,154.83,128.74,19.46,57.6,13.05,67.29,91.74
23/06/2015,110.72,67.49,42.39,212.04,154.96,129.01,19.47,57.52,13.2,68.0222,93.54
24/06/2015,109.88,66.9,42.17,210.5,153.02,127.92,19.38,57.05,13.06,67.59,93.5
25/06/2015,109.54,65.77,42.02,209.86,152.56,127.85,19.02,57.03,13.02,67.141,92.08
26/06/2015,109.01,65.74,41.25,209.82,152.85,127.5,18.9,56.27,13.08,66.37,89.64
27/06/2015,,,,,,,,,,,
28/06/2015,,,,,,,,,,,
29/06/2015,106.73,63.72,40.34,205.42,149.65,124.28,18.35,54.3,12.75,65.1883,87.01
30/06/2015,107.02,63.49,40.88,205.85,149.98,124.86,18.25,53.98,12.81,65.73,88.94
01/07/2015,107.72,63.9,40.88,207.5,150.44,125.23,18.29,54.24,12.9,66.27,88.38
02/07/2015,107.58,63.98,41.07,207.31,150.21,123.78,18.38,54.27,12.9,66.47,88.11
03/07/2015,,,,,,,,,,,
04/07/2015,,,,,,,,,,,
05/07/2015,,,,,,,,,,,
06/07/2015,107.3,62.69,39.93,206.72,149.75,123.74,18.1,53.01,12.81,64.5,83.18
07/07/2015,107.89,62.71,39.32,208.02,150.45,123.88,17.95,52.96,12.84,63.22,79.56
08/07/2015,106.09,61.25,37.87,204.53,148.34,121.99,17.63,52.2,12.31,62.483,74.62
09/07/2015,106.31,62.26,38.64,204.9,148.44,122.43,17.89,53.12,12.46,62.64,79.43
10/07/2015,107.6,64.3,39.73,207.48,149.98,124.13,18.42,55.33,12.66,63.9,82.9
11/07/2015,,,,,,,,,,,
12/07/2015,,,,,,,,,,,
13/07/2015,108.82,64.54,39.98,209.77,151.33,125.53,18.53,55.35,12.83,64.255,83.61
14/07/2015,109.31,65.08,40.08,210.68,151.94,126.23,18.75,55.82,12.91,64.1,83.52
15/07/2015,109.17,64.84,39.59,210.61,151.08,125.56,18.71,55.56,12.9,63.84,81.3
16/07/2015,109.93,65.4,40.06,212.3,151.64,126.31,18.82,56.05,12.95,64.45,83.02
17/07/2015,109.96,65.31,40.05,212.48,150.42,125.76,18.78,55.89,12.98,64.486,84.03
18/07/2015,,,,,,,,,,,
19/07/2015,,,,,,,,,,,
20/07/2015,109.97,65.46,39.8,212.59,150.41,125.08,18.79,56.04,12.98,64.65,83.71
21/07/2015,109.49,65.27,39.81,211.75,149.34,124.49,18.67,55.85,12.94,64.56,84.02
22/07/2015,109.33,64.77,39.28,211.37,149.69,124.95,18.52,55.45,12.88,63.98,83.3
23/07/2015,108.7,64.6,38.95,210.18,148.72,123.57,18.28,55.27,12.87,63.895,83.41
24/07/2015,107.56,63.89,38.39,208,147.38,121.58,18.03,54.65,12.75,62.511,82.46
25/07/2015,,,,,,,,,,,
26/07/2015,,,,,,,,,,,
27/07/2015,106.85,63.42,37.53,206.79,146.3,120.57,17.95,54.23,12.7,61.6053,78.87
28/07/2015,108.12,64.22,37.89,209.33,147.8,121.6,18.24,54.95,12.76,62.565,79.42
29/07/2015,108.86,64.45,38.24,210.77,149.48,121.94,18.38,55.1,12.81,63.035,80.49
30/07/2015,108.95,64.4,38,210.82,149.83,122.29,18.49,55.08,12.83,63.019,79.67
31/07/2015,108.84,64.78,38.32,210.5,150.01,122.96,18.54,55.42,12.93,63.65,79.3
01/08/2015,,,,,,,,,,,
02/08/2015,,,,,,,,,,,
03/08/2015,108.45,64.61,37.69,209.79,149.55,122.35,18.43,55.43,12.88,62.46,78.15
04/08/2015,108.27,64.66,37.81,209.38,149.47,122.06,18.51,55.33,12.86,62.46,78.82
05/08/2015,108.63,65,37.85,210.07,150.28,122.34,18.64,55.7,12.94,62.74,79.56
06/08/2015,107.74,64.73,37.58,208.35,148.86,120.69,18.59,55.6,12.9,61.7129,78.86
07/08/2015,107.43,64.61,37.54,207.95,148.63,119.88,18.54,55.41,12.94,62.02,79.42
08/08/2015,,,,,,,,,,,
09/08/2015,,,,,,,,,,,
10/08/2015,108.77,65.4,38.18,210.57,150.88,121.26,18.68,56.01,13.13,62.6554,81.36
11/08/2015,107.79,64.4,37.36,208.67,149.39,120.22,18.46,55.29,12.9,60.97,79.75
12/08/2015,107.9,63.94,36.78,208.92,149.04,119.99,18.39,54.95,12.82,60.68,77.95
13/08/2015,107.75,63.9,36.71,208.66,149.02,119.59,18.3,54.79,12.92,60.4886,78.31
14/08/2015,108.16,64,36.82,209.42,149.99,120.36,18.38,54.91,12.92,60.39,78.73
15/08/2015,,,,,,,,,,,
16/08/2015,,,,,,,,,,,
17/08/2015,108.85,63.88,36.43,210.59,151.34,121.63,18.27,54.69,12.95,59.95,78.425
18/08/2015,108.57,63.4,36.01,209.98,150.58,120.66,18.22,54.4,12.86,59.6169,76.88
19/08/2015,107.6,62.84,35.52,208.32,148.96,119.41,17.93,53.88,12.72,58.808,75.33
20/08/2015,105.26,61.32,34.98,203.97,145.61,116.39,17.67,52.68,12.34,57.8623,72.96
21/08/2015,102.23,59.92,33.86,197.83,142.21,115.03,17.18,51.53,11.92,57,70.85
22/08/2015,,,,,,,,,,,
23/08/2015,,,,,,,,,,,
24/08/2015,98.12,57.85,32.19,189.5,136.91,110.54,16.54,50.07,11.5,53.75,66.18
25/08/2015,96.95,58.4,32.63,187.27,134.97,109.69,16.6,50.51,11.57,55.48,67.66
26/08/2015,100.47,59.78,33.76,194.46,138.65,112.48,16.8,51.37,12.03,55.74,69.32
27/08/2015,102.9,60.51,35.12,199.27,142.04,114.49,17.07,51.91,12.25,57.57,72.62
28/08/2015,102.98,60.42,34.61,199.28,142.61,115.62,17.15,51.72,12.31,56.8001,71.11
29/08/2015,,,,,,,,,,,
30/08/2015,,,,,,,,,,,
31/08/2015,102.21,59.97,34.54,197.67,141.61,115.2,17.06,51.53,12.12,56.6001,69.62
01/09/2015,99.21,57.96,33.19,191.77,137.6,111.9,16.42,50.1,11.57,54.7296,66.73
02/09/2015,101.08,58.82,33.69,195.41,139.67,113.91,16.73,50.82,11.78,55.53,67.31
03/09/2015,101.2,58.96,33.84,195.55,140.34,113.73,16.74,50.85,11.87,55.82,67.83
04/09/2015,99.76,57.61,32.78,192.59,138.66,112.87,16.35,49.86,11.49,53.98,65.86
05/09/2015,,,,,,,,,,,
06/09/2015,,,,,,,,,,,
07/09/2015,,,,,,,,,,,
08/09/2015,102.28,59.3,33.88,197.43,142.02,115.45,16.93,51.32,11.76,56.76,69.76
09/09/2015,100.88,59.06,33.69,194.79,140.47,114.12,16.85,51.02,11.74,56.746,69.91
10/09/2015,101.4,59.45,33.94,195.85,140.75,114.64,17,51.54,11.73,56.26,69.95
11/09/2015,101.86,59.44,34.07,196.74,141.56,115.18,16.95,51.46,11.74,56.55,70.64
12/09/2015,,,,,,,,,,,
13/09/2015,,,,,,,,,,,
14/09/2015,101.47,58.99,34.07,196.01,140.95,114.65,16.76,50.91,11.71,56.59,69.71
15/09/2015,102.75,59.39,34.42,198.46,142.55,115.94,16.89,51.28,11.8,56.86,70.54
16/09/2015,103.62,60.3,35.22,200.18,143.9,116.94,17.28,52.05,11.9,57.833,72.79
17/09/2015,103.48,60.33,35.22,199.73,143.74,117.34,17.18,52.24,11.89,58.5,71.85
18/09/2015,101.84,58.82,34.36,195.45,141.39,115.72,16.88,50.91,11.51,57.0532,70.3099
19/09/2015,,,,,,,,,,,
20/09/2015,,,,,,,,,,,
21/09/2015,102.25,58.79,34.44,196.46,142.14,115.51,16.89,50.81,11.58,55.66,71.21
22/09/2015,100.88,57.39,33.77,193.91,140.23,113.76,16.36,49.29,11.41,54.7101,70.17
23/09/2015,100.68,57.12,33.26,193.6,139.88,113.42,16.36,49.09,11.41,54.5,68.9
24/09/2015,100.32,56.96,33.2,192.9,139.23,113.23,16.37,48.97,11.33,53.99,68.7601
25/09/2015,99.61,57.46,32.6898,192.85,138.46,111.42,16.46,49.07,11.61,54.078,68.44
26/09/2015,,,,,,,,,,,
27/09/2015,,,,,,,,,,,
28/09/2015,96.94,56.33,31.96,188.01,134.97,108.3,16.03,48.11,11.33,53.18,66.99
29/09/2015,96.92,56.25,32.22,188.12,134.84,107.53,16.02,48.27,11.19,52.607,67.28
30/09/2015,98.72,57.32,33.09,191.63,136.61,109.2,16.39,49.18,11.43,54.231,68.95
01/10/2015,98.92,57.5,33.2,192.13,136.31,109.01,16.45,49.17,11.51,54.34,69.41
02/10/2015,100.36,58.48,34.07,195,138.27,110.63,16.89,50.1,11.65,55.01,72.25
03/10/2015,,,,,,,,,,,
04/10/2015,,,,,,,,,,,
05/10/2015,102.21,59.64,34.75,198.47,140.95,113.27,17.16,50.98,11.94,56.264,73.16
06/10/2015,101.88,59.71,34.66,197.79,140.44,112.49,17.19,51.2,11.84,56.2,72.41
07/10/2015,102.8,60.46,35.52,199.41,142.21,114.48,17.48,51.64,12.03,57.9699,74.73
08/10/2015,103.69,60.94,35.98,201.21,143.69,115.51,17.67,52.12,12.07,57.76,75.18
09/10/2015,103.83,61.05,36.02,201.33,143.99,115.74,17.58,52.13,12.1,58.85,75.01
10/10/2015,,,,,,,,,,,
11/10/2015,,,,,,,,,,,
12/10/2015,103.85,60.93,35.82,201.52,143.89,115.57,17.51,51.93,12.12,58.6388,75.42
13/10/2015,103.09,60.16,35.18,200.25,142.52,113.99,17.2,51.34,11.99,57.706,74.59
14/10/2015,102.56,60.28,35.45,199.29,141.49,112.87,17.35,51.65,11.85,57.9221,74.552
15/10/2015,104.11,61.31,36.26,202.35,143.15,115.57,17.68,52.35,12.15,59.44,77.17
16/10/2015,104.51,61.26,36.37,203.27,143.18,115.42,17.64,52.2,12.21,58.877,77.41
17/10/2015,,,,,,,,,,,
18/10/2015,,,,,,,,,,,
19/10/2015,104.63,61.05,36,203.37,143.6,115.64,17.58,52.08,12.15,58.5511,76.76
20/10/2015,104.51,60.8,35.92,203.09,143.59,115.48,17.54,52,12.08,58.4,76.82
21/10/2015,103.69,60.77,35.4,201.85,142.04,113.72,17.43,51.73,12.24,58.0713,75.35
22/10/2015,105.21,61.45,36.17,205.26,143.07,114.72,17.6,52.23,12.39,59.137,77.42
23/10/2015,106.31,62.06,36.41,207.51,143.81,115.85,17.7,52.68,12.51,59.445,78.79
24/10/2015,,,,,,,,,,,
25/10/2015,,,,,,,,,,,
26/10/2015,106.06,61.83,36,207,143.43,115.06,17.62,52.45,12.5,59.0654,77.79
27/10/2015,105.71,61.29,35.67,206.6,142.28,113.8,17.44,51.94,12.4,58.41,77.64
28/10/2015,107.1,61.69,35.28,208.95,145.2,117.12,17.62,52.32,12.52,58.45,77.1
29/10/2015,106.94,61.24,34.89,208.83,144.46,115.87,17.51,52.09,12.38,57.517,76.77
30/10/2015,106.53,61.11,34.84,207.93,144.21,115.34,17.47,52.08,12.32,57.35,76.93
31/10/2015,,,,,,,,,,,
01/11/2015,,,,,,,,,,,
02/11/2015,107.93,61.69,35.5,210.39,146.39,117.74,17.64,52.69,12.41,57.8399,77.72
03/11/2015,108.2,61.67,35.94,211,146.52,118.35,17.64,52.52,12.4,,77.83
04/11/2015,107.94,61.33,35.74,210.36,146.31,118.29,17.65,52.16,12.34,58.49,78.68
05/11/2015,107.82,61.22,35.79,210.15,146.38,118.38,17.36,52.01,12.43,58.32,78.86
06/11/2015,107.84,60.94,35.39,210.04,146.2,119.22,17.17,51.72,12.4,57.002,78.55
07/11/2015,,,,,,,,,,,
08/11/2015,,,,,,,,,,,
09/11/2015,106.76,60.31,34.56,208.08,144.89,117.82,17.04,51.22,12.35,56.1,76.8
10/11/2015,107,60.27,34.47,208.56,145.71,118.17,17.01,51.04,12.48,55.78,76.57
11/11/2015,106.54,60.58,34.51,207.74,144.85,117.14,17.1,51.29,12.53,55.754,76.48
12/11/2015,104.95,59.79,34.15,204.84,141.73,114.9,16.7508,50.5,12.41,55.8299,76.31
13/11/2015,103.84,59.29,33.7,202.54,140.5,114.07,16.62,50.08,12.35,54.71,74.78
14/11/2015,,,,,,,,,,,
15/11/2015,,,,,,,,,,,
16/11/2015,105.35,60.0408,34.43,205.62,142.25,115.05,16.95,50.76,12.47,55.3001,76.24
17/11/2015,105.22,60.2,34.39,205.47,141.8,114.61,17.02,50.84,12.5,55.3601,75.82
18/11/2015,106.9,60.75,34.66,208.73,144.21,116.55,17.21,51.41,12.56,55.63,76.65
19/11/2015,106.76,61.06,34.92,208.55,144.02,116.06,17.35,51.68,12.56,56.62,77.02
20/11/2015,107.22,60.92,35.22,209.3108,144.75,116.81,17.18,51.31,12.62,56.86,78.09
21/11/2015,,,,,,,,,,,
22/11/2015,,,,,,,,,,,
23/11/2015,107.11,60.54,34.93,209.07,145,117.39,17.04,50.93,12.56,56.38,77.76
24/11/2015,107.39,60.55,35.02,209.35,145.98,118.25,17.05,50.77,12.62,56.5535,77.69
25/11/2015,107.47,60.69,34.75,209.32,146.47,119.17,17.17,51.1,12.54,56.37,77.63
26/11/2015,,,,,,,,,,,
27/11/2015,107.63,60.7,33.99,209.56,146.9,119.62,17.18,51.38,12.48,55.51,75.92
28/11/2015,,,,,,,,,,,
29/11/2015,,,,,,,,,,,
30/11/2015,107.17,60.65,34.04,208.69,146.16,119.1,17.18,51.43,12.38,55.5,77.01
01/12/2015,108.18,61.29,34.24,210.68,147.34,119.89,17.35,51.84,12.57,56.3942,77.6
02/12/2015,107.05,60.64,33.9,208.529,145.68,118.6,17.1,51.21,12.47,56.2327,77.01
03/12/2015,105.45,60.35,33.8,205.61,143.25,116.6,16.89,51.06,12.35,55.4601,76.53
04/12/2015,107.39,60.84,33.93,209.62,145.04,117.78,17.01,51.62,12.42,56.375,77.27
05/12/2015,,,,,,,,,,,
06/12/2015,,,,,,,,,,,
07/12/2015,106.55,60.45,33.45,208.35,143.51,116.01,16.82,51.24,12.39,55.267,76.71
08/12/2015,105.91,59.56,33.05,206.949,142.62,115.37,16.51,50.41,12.23,54.68,75.73
09/12/2015,105,59.29,32.81,205.34,140.87,114.08,16.53,50.36,12.09,54.23,74.99
10/12/2015,105.31,59.3,32.48,205.87,141.19,114.46,16.48,50.18,12.2,54.463,74.47
11/12/2015,103.24,58.17,31.56,201.88,139.18,111.91,16.18,49.28,12.01,52.87,72.19
12/12/2015,,,,,,,,,,,
13/12/2015,,,,,,,,,,,
14/12/2015,103.61,58.26,32.08,202.9008,138.38,111.11,16.13,49.31,12.12,53.167,73.2
15/12/2015,104.72,58.55,32.55,205.0308,139.8,112.71,16.21,49.68,12.07,53.8669,74.37
16/12/2015,106.24,59.73,33.1,208.03,141.25,114.43,16.48,50.61,12.37,54.62,75.58
17/12/2015,104.68,58.97,32.81,204.86,139.56,113.21,16.26,49.92,12.25,54.35,74.62
18/12/2015,102.9,58.35,32.64,200.0208,137.57,111.48,16.04,49.33,12.095,54.064,73.55
19/12/2015,,,,,,,,,,,
20/12/2015,,,,,,,,,,,
21/12/2015,103.13,58.11,32.71,201.67,138.57,112.32,15.83,49.39,12.05,53.805,74.08
22/12/2015,104.06,58.55,32.96,203.5,139.93,113.35,15.94,49.75,12.14,54.573,74.44
23/12/2015,105.36,59.53,33.45,206.02,141.71,114.78,16.36,50.68,12.27,55.262,75.65
24/12/2015,105.23,59.43,33.35,205.68,141.15,114.5,16.39,50.69,12.12,55.58,75.2501
25/12/2015,,,,,,,,,,,
26/12/2015,,,,,,,,,,,
27/12/2015,,,,,,,,,,,
28/12/2015,105,59.29,33.18,205.21,140.94,113.97,16.31,50.54,12.13,55.06,74.18
29/12/2015,106.12,59.88,33.16,207.4,142.02,115.2,16.41,51,12.31,55.27,74.56
30/12/2015,105.32,59.52,32.7,205.93,140.8,114.04,16.3,50.6,12.24,54.78,73.78
31/12/2015,104.3,58.72,32.71,203.87,139.32,112.62,16.14,49.88,12.12,54.59,73.49
01/01/2016,,,,,,,,,,,
02/01/2016,,,,,,,,,,,
03/01/2016,,,,,,,,,,,
04/01/2016,102.74,57.82,31.78,201.0192,137.51,110.01,15.88,49.15,11.93,53.1668,70.75
05/01/2016,102.97,57.73,31.85,201.36,137.62,110.25,15.84,48.86,12.08,53.09,70.88
06/01/2016,101.59,56.78,31.28,198.82,135.69,108.57,15.55,48.05,11.87,52.25,69.61
07/01/2016,99.1,55.6,30.27,194.05,132.18,105.67,15.12,47.16,11.69,51.15,66.66
08/01/2016,97.97,54.93,30,191.923,130.47,103.85,15.02,46.75,11.44,50.25,65.79
09/01/2016,,,,,,,,,,,
10/01/2016,,,,,,,,,,,
11/01/2016,97.91,55.16,29.87,192.11,130.04,103.4,15.06,46.89,11.52,50.24,65.3
12/01/2016,98.58,55.42,29.98,193.6608,130.54,103.71,15.07,47.28,11.46,50.1001,65.67
13/01/2016,96.04,54.56,29.64,188.83,127.08,100.38,14.82,46.38,11.36,49.591,64.18
14/01/2016,97.51,55.26,30.02,191.93,128.57,101.77,15.1,46.98,11.5,50.322,65.19
15/01/2016,95.46,53.26,28.76,187.81,126.74,100.12,14.5,45.255,11.175,48.3931,62.37
16/01/2016,,,,,,,,,,,
17/01/2016,,,,,,,,,,,
18/01/2016,,,,,,,,,,,
19/01/2016,95.36,53.75,29.16,188.06,126.04,98.77,14.56,45.56,11.27,49.28,63.76
20/01/2016,94.42,52.53,28.55,185.65,125.16,99.18,14.25,44.62,10.84,48.62,61.98
21/01/2016,94.79,52.92,28.6,186.69,125.37,98.95,14.4508,45.08,10.8,49.09,62.32
22/01/2016,96.81,54.48,29.57,190.52,128.47,101.37,14.88,46.27,11.29,50.162,64.01
23/01/2016,,,,,,,,,,,
24/01/2016,,,,,,,,,,,
25/01/2016,95.22,53.75,29.08,187.64,125.88,99.115,14.6108,45.67,11.05,50.05,62.78
26/01/2016,96.67,54.71,29.5,190.2,128.65,101.1,14.96,46.66,11.2,50.0401,63.13
27/01/2016,95.57,54.36,29.31,188.13,127.38,99.71,14.84,46.24,11.21,49.56,62.09
28/01/2016,95.95,54.52,29.78,189.11,127.46,99.69,15.03,46.37,11.23,50.34,62.36
29/01/2016,98.33,55.48,30.83,193.7208,131.53,102.96,15.36,47.11,11.5,51.59,64.11
30/01/2016,,,,,,,,,,,
31/01/2016,,,,,,,,,,,
01/02/2016,98.35,55.42,30.52,193.65,131.41,102.49,15.38,47.07,11.43,51.5068,63.19
02/02/2016,96.45,54.13,29.61,190.16,128.62,100.28,14.92,45.78,11.31,49.955,61.74
03/02/2016,97.03,54.58,30.4,191.3,129.53,100.41,15.13,46.51,11.17,50.78,62.27
04/02/2016,97.26,54.65,30.61,191.6,130.45,100.8,15.17,46.49,11.14,51.22,61.82
05/02/2016,95.26,53.81,30.29,187.95,127.66,98.04,14.93,45.82,10.95,51.1456,60.99
06/02/2016,,,,,,,,,,,
07/02/2016,,,,,,,,,,,
08/02/2016,93.78,52.81,29.87,185.42,125.43,96.43,14.54,44.58,10.93,50.43,59.75
09/02/2016,93.66,52.2,29.493,185.43,125.12,95.78,14.4,44.19,10.72,49.76,59.03
10/02/2016,93.72,52.14,29.58,185.27,125.47,95.83,14.39,44.44,10.53,50.28,59.56
11/02/2016,92.56,51.38,29.15,182.86,123.7,94.7892,14.2,43.85,10.32,49.57,58.56
12/02/2016,94.36,52.28,29.63,186.63,126.02,96.59,14.64,44.63,10.41,50.34,59.93
13/02/2016,,,,,,,,,,,
14/02/2016,,,,,,,,,,,
15/02/2016,,,,,,,,,,,
16/02/2016,96.08,53.3408,30.33,189.78,128.71,98.88,14.85,45.39,10.79,,62.52
17/02/2016,97.67,54.26,30.96,192.88,130.66,100.43,15.19,46.34,10.88,52.23,63.64
18/02/2016,97.28,53.98,30.81,192.09,130.48,99.95,15.11,46.07,10.88,52.0345,63.13
19/02/2016,97.3,53.92,30.68,192,130.43,100.45,15.09,46.06,10.83,51.9041,63.35
20/02/2016,,,,,,,,,,,
21/02/2016,,,,,,,,,,,
22/02/2016,98.72,54.53,31.44,194.78,132.11,101.57,15.1,46.3,11.01,53.18,64.99
23/02/2016,97.53,53.64,30.76,192.32,130.94,100.64,14.74,45.49,10.83,52.3367,63.38
24/02/2016,98.03,53.45,30.76,193.2,131.82,101.61,14.66,45.29,10.94,51.6301,63.43
25/02/2016,99.19,54.09,30.81,195.54,133.29,102.54,14.92,45.91,11.07,51.7425,62.91
26/02/2016,99.11,53.95,30.54,195.0892,133.95,103.19,14.91,45.76,11.06,51.8107,63.19
27/02/2016,,,,,,,,,,,
28/02/2016,,,,,,,,,,,
29/02/2016,98.32,53.63,30.73,193.56,133.26,102.73,14.88,45.59,10.89,51.9001,63.21
01/03/2016,100.66,55.03,31.85,198.11,136.25,104.94,15.26,46.86,11.16,53.04,65.44
02/03/2016,101.22,55.41,32.34,199,137.48,106.0208,15.34,46.91,11.32,53.7567,66.3
03/03/2016,101.72,55.95,32.6915,199.775,139.04,107.13,15.47,47.4,11.4,54.483,66.19
04/03/2016,102.07,56.36,33.41,200.43,139.94,107.72,15.57,47.62,11.52,55.67,67.76
05/03/2016,,,,,,,,,,,
06/03/2016,,,,,,,,,,,
07/03/2016,102.28,56.29,33.34,200.59,140.53,108.8892,15.62,47.65,11.4,55.6209,67.11
08/03/2016,101.01,55.74,32.76,198.4,137.96,106.26,15.41,47.11,11.29,54.78,65.74
09/03/2016,101.5,55.95,32.97,199.38,138.52,106.8,15.49,47.32,11.28,55.1621,65.96
10/03/2016,101.47,55.86,32.89,199.54,138.09,105.93,15.37,47.35,11.23,54.5386,65.55
11/03/2016,103.19,57.32,33.61,202.76,140.76,108.2008,15.69,48.63,11.53,56,67.7
12/03/2016,,,,,,,,,,,
13/03/2016,,,,,,,,,,,
14/03/2016,103.07,57.2,33.42,202.5,140.25,107.92,15.63,48.5,11.58,55.83,67.81
15/03/2016,102.24,56.66,32.8,202.17,139.28,106.24,15.44,47.8,11.43,54.975,67.3
16/03/2016,102.88,57.16,33.49,203.34,140.79,106.99,15.63,48.38,11.45,56.18,68.11
17/03/2016,103.67,57.6,34.17,204.63,142.23,108.63,15.95,48.81,11.49,56.86,68.61
18/03/2016,104.13,57.5,34.4,204.38,142.96,109.61,15.89,48.76,11.45,57.062,69.32
19/03/2016,,,,,,,,,,,
